transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status
T104167,2023-09-05,C1048,P109,BR-East,Branch,2,221.65,0,443.3,443.3,338.08,105.22,Paid
T104168,2023-09-05,C1062,P112,BR-West,Online,1,233.47,30,233.47,163.43,143.45,19.98,Paid
T104169,2023-09-05,C1100,P119,BR-West,Branch,1,345.27,5,345.27,328.01,247.89,80.12,Paid
T104170,2023-09-05,C1092,P107,BR-South,Online,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T104171,2023-09-05,C1057,P119,BR-Central,Dealer,4,345.27,15,1381.08,1173.92,991.56,182.36,Paid
T104172,2023-09-05,C1089,P123,BR-Central,Branch,1,162.74,0,162.74,162.74,112.94,49.8,Paid
T104173,2023-09-05,C1034,P101,BR-South,Branch,3,368.68,0,1106.04,1106.04,741.48,364.56,Paid
T104174,2023-09-05,C1030,P126,BR-North,Partner,3,470.35,5,1411.05,1340.5,820.59,519.91,Paid
T104175,2023-09-05,C1037,P125,BR-Central,Dealer,2,485.1,0,970.2,970.2,599.06,371.14,Paid
T104176,2023-09-05,C1117,P106,BR-West,Partner,1,417.9,5,417.9,397.0,328.59,68.41,Paid
T104177,2023-09-05,C1004,P122,BR-North,Branch,1,136.8,0,136.8,136.8,128.16,8.64,Pending
T104178,2023-09-05,C1095,P128,BR-South,Online,2,53.36,10,106.72,96.05,84.44,11.61,Overdue
T104179,2023-09-05,C1052,P101,BR-West,Dealer,5,368.68,0,1843.4,1843.4,1235.8,607.6,Paid
T104180,2023-09-05,C1057,P114,BR-East,Direct Sales,1,300.28,10,300.28,270.25,251.05,19.2,Pending
T104181,2023-09-06,C1070,P127,BR-Central,Online,4,302.97,0,1211.88,1211.88,1119.68,92.2,Paid
T104182,2023-09-06,C1110,P128,BR-Central,Dealer,1,53.36,0,53.36,53.36,42.22,11.14,Partially Paid
T104183,2023-09-06,C1091,P125,BR-North,Branch,1,485.1,0,485.1,485.1,299.53,185.57,Paid
T104184,2023-09-06,C1073,P119,BR-West,Branch,1,345.27,5,345.27,328.01,247.89,80.12,Overdue
T104185,2023-09-06,C1040,P115,BR-North,Partner,1,307.7,0,307.7,307.7,295.85,11.85,Paid
T104186,2023-09-06,C1049,P120,BR-South,Direct Sales,1,69.8,0,69.8,69.8,48.96,20.84,Paid
T104187,2023-09-06,C1046,P100,BR-East,Dealer,4,193.52,5,774.08,735.38,437.2,298.18,Paid
T104188,2023-09-06,C1068,P105,BR-West,Online,1,20.09,25,20.09,15.07,11.23,3.84,Paid
T104189,2023-09-06,C1013,P102,BR-East,Online,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T104190,2023-09-06,C1061,P117,BR-Central,Branch,1,483.16,5,483.16,459.0,293.51,165.49,Paid
T104191,2023-09-06,C1011,P102,BR-South,Direct Sales,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T104192,2023-09-06,C1000,P108,BR-South,Branch,2,159.08,5,318.16,302.25,220.34,81.91,Paid
T104193,2023-09-06,C1036,P119,BR-East,Online,2,345.27,25,690.54,517.9,495.78,22.12,Partially Paid
T104194,2023-09-06,C1003,P117,BR-North,Direct Sales,1,483.16,5,483.16,459.0,293.51,165.49,Paid
T104195,2023-09-06,C1017,P112,BR-North,Online,1,233.47,0,233.47,233.47,143.45,90.02,Paid
T104196,2023-09-06,C1112,P119,BR-North,Dealer,1,345.27,20,345.27,276.22,247.89,28.33,Pending
T104197,2023-09-06,C1077,P116,BR-North,Online,5,41.88,5,209.4,198.93,118.4,80.53,Overdue
T104198,2023-09-07,C1056,P121,BR-North,Dealer,1,26.85,0,26.85,26.85,15.5,11.35,Overdue
T104199,2023-09-07,C1015,P129,BR-Central,Online,4,32.16,0,128.64,128.64,96.8,31.84,Paid
T104200,2023-09-07,C1051,P127,BR-Central,Branch,1,302.97,15,302.97,257.52,279.92,-22.4,Paid
T104201,2023-09-07,C1040,P116,BR-North,Branch,4,41.88,5,167.52,159.14,94.72,64.42,Paid
T104202,2023-09-07,C1057,P124,BR-North,Partner,2,277.89,0,555.78,555.78,441.6,114.18,Paid
T104203,2023-09-07,C1073,P129,BR-West,Dealer,1,32.16,5,32.16,30.55,24.2,6.35,Paid
T104204,2023-09-07,C1068,P102,BR-Central,Partner,3,86.45,0,259.35,259.35,249.54,9.81,Paid
T104205,2023-09-07,C1091,P128,BR-South,Dealer,2,53.36,0,106.72,106.72,84.44,22.28,Paid
T104206,2023-09-07,C1113,P100,BR-South,Online,2,193.52,0,387.04,387.04,218.6,168.44,Paid
T104207,2023-09-07,C1045,P101,BR-North,Partner,4,368.68,0,1474.72,1474.72,988.64,486.08,Paid
T104208,2023-09-07,C1073,P114,BR-North,Online,5,300.28,0,1501.4,1501.4,1255.25,246.15,Partially Paid
T104209,2023-09-07,C1016,P129,BR-Central,Dealer,4,32.16,0,128.64,128.64,96.8,31.84,Overdue
T104210,2023-09-07,C1038,P120,BR-West,Branch,3,69.8,5,209.4,198.93,146.88,52.05,Paid
T104211,2023-09-07,C1072,P107,BR-East,Branch,1,99.09,5,99.09,94.14,95.21,-1.07,Paid
T104212,2023-09-07,C1098,P118,BR-North,Partner,1,159.26,15,159.26,135.37,130.7,4.67,Paid
T104213,2023-09-07,C1028,P123,BR-West,Online,3,162.74,10,488.22,439.4,338.82,100.58,Paid
T104214,2023-09-07,C1072,P101,BR-North,Online,3,368.68,0,1106.04,1106.04,741.48,364.56,Paid
T104215,2023-09-07,C1091,P112,BR-Central,Direct Sales,1,233.47,20,233.47,186.78,143.45,43.33,Pending
T104216,2023-09-08,C1051,P105,BR-East,Online,2,20.09,0,40.18,40.18,22.46,17.72,Paid
T104217,2023-09-08,C1085,P107,BR-Central,Online,1,99.09,15,99.09,84.23,95.21,-10.98,Paid
T104218,2023-09-08,C1034,P112,BR-South,Branch,1,233.47,30,233.47,163.43,143.45,19.98,Pending
T104219,2023-09-08,C1046,P124,BR-North,Branch,4,277.89,0,1111.56,1111.56,883.2,228.36,Paid
T104220,2023-09-08,C1089,P109,BR-East,Direct Sales,2,221.65,0,443.3,443.3,338.08,105.22,Paid
T104221,2023-09-08,C1071,P107,BR-West,Direct Sales,1,99.09,10,99.09,89.18,95.21,-6.03,Paid
T104222,2023-09-08,C1044,P109,BR-West,Online,3,221.65,10,664.95,598.46,507.12,91.34,Paid
T104223,2023-09-08,C1114,P103,BR-East,Online,1,38.46,5,38.46,36.54,22.7,13.84,Pending
T104224,2023-09-08,C1080,P114,BR-South,Online,1,300.28,0,300.28,300.28,251.05,49.23,Partially Paid
T104225,2023-09-08,C1064,P126,BR-West,Online,3,470.35,5,1411.05,1340.5,820.59,519.91,Paid
T104226,2023-09-08,C1027,P103,BR-Central,Branch,1,38.46,0,38.46,38.46,22.7,15.76,Pending
T104227,2023-09-08,C1068,P104,BR-West,Online,3,304.55,5,913.65,867.97,582.51,285.46,Paid
T104228,2023-09-08,C1050,P126,BR-Central,Branch,4,470.35,0,1881.4,1881.4,1094.12,787.28,Paid
T104229,2023-09-08,C1096,P125,BR-East,Branch,5,485.1,10,2425.5,2182.95,1497.65,685.3,Overdue
T104230,2023-09-08,C1039,P105,BR-Central,Direct Sales,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T104231,2023-09-09,C1024,P129,BR-West,Online,1,32.16,5,32.16,30.55,24.2,6.35,Paid
T104232,2023-09-09,C1044,P103,BR-Central,Branch,2,38.46,0,76.92,76.92,45.4,31.52,Overdue
T104233,2023-09-09,C1044,P120,BR-East,Partner,2,69.8,0,139.6,139.6,97.92,41.68,Paid
T104234,2023-09-09,C1094,P100,BR-East,Branch,4,193.52,0,774.08,774.08,437.2,336.88,Paid
T104235,2023-09-09,C1100,P111,BR-South,Online,1,153.15,15,153.15,130.18,113.35,16.83,Overdue
T104236,2023-09-09,C1048,P124,BR-North,Online,3,277.89,0,833.67,833.67,662.4,171.27,Paid
T104237,2023-09-09,C1022,P119,BR-North,Online,1,345.27,0,345.27,345.27,247.89,97.38,Paid
T104238,2023-09-09,C1072,P118,BR-Central,Online,3,159.26,0,477.78,477.78,392.1,85.68,Paid
T104239,2023-09-09,C1027,P100,BR-South,Branch,1,193.52,5,193.52,183.84,109.3,74.54,Paid
T104240,2023-09-09,C1070,P114,BR-East,Dealer,3,300.28,5,900.84,855.8,753.15,102.65,Paid
T104241,2023-09-09,C1102,P113,BR-East,Direct Sales,2,107.84,5,215.68,204.9,150.06,54.84,Overdue
T104242,2023-09-09,C1083,P107,BR-South,Direct Sales,3,99.09,5,297.27,282.41,285.63,-3.22,Partially Paid
T104243,2023-09-09,C1097,P101,BR-East,Online,4,368.68,0,1474.72,1474.72,988.64,486.08,Paid
T104244,2023-09-09,C1028,P112,BR-South,Branch,1,233.47,30,233.47,163.43,143.45,19.98,Paid
T104245,2023-09-09,C1059,P129,BR-North,Branch,1,32.16,15,32.16,27.34,24.2,3.14,Paid
T104246,2023-09-09,C1110,P101,BR-West,Online,1,368.68,5,368.68,350.25,247.16,103.09,Paid
T104247,2023-09-09,C1082,P109,BR-West,Dealer,2,221.65,0,443.3,443.3,338.08,105.22,Paid
T104248,2023-09-09,C1062,P103,BR-East,Online,1,38.46,0,38.46,38.46,22.7,15.76,Pending
T104249,2023-09-09,C1056,P110,BR-West,Branch,2,309.81,0,619.62,619.62,500.74,118.88,Paid
T104250,2023-09-09,C1097,P102,BR-North,Direct Sales,3,86.45,0,259.35,259.35,249.54,9.81,Paid
T104251,2023-09-09,C1056,P106,BR-East,Branch,1,417.9,15,417.9,355.22,328.59,26.63,Overdue
T104252,2023-09-10,C1010,P128,BR-South,Branch,2,53.36,5,106.72,101.38,84.44,16.94,Paid
T104253,2023-09-10,C1045,P125,BR-North,Online,5,485.1,5,2425.5,2304.22,1497.65,806.57,Paid
T104254,2023-09-10,C1091,P125,BR-West,Online,1,485.1,0,485.1,485.1,299.53,185.57,Paid
T104255,2023-09-10,C1092,P105,BR-South,Direct Sales,1,20.09,0,20.09,20.09,11.23,8.86,Partially Paid
T104256,2023-09-10,C1005,P115,BR-South,Dealer,2,307.7,0,615.4,615.4,591.7,23.7,Paid
T104257,2023-09-10,C1117,P116,BR-East,Branch,5,41.88,5,209.4,198.93,118.4,80.53,Paid
T104258,2023-09-10,C1085,P111,BR-South,Partner,1,153.15,0,153.15,153.15,113.35,39.8,Paid
T104259,2023-09-10,C1006,P117,BR-West,Branch,1,483.16,0,483.16,483.16,293.51,189.65,Overdue
T104260,2023-09-10,C1026,P110,BR-West,Online,2,309.81,0,619.62,619.62,500.74,118.88,Paid
T104261,2023-09-10,C1024,P124,BR-North,Dealer,2,277.89,5,555.78,527.99,441.6,86.39,Paid
T104262,2023-09-10,C1105,P110,BR-North,Branch,2,309.81,5,619.62,588.64,500.74,87.9,Paid
T104263,2023-09-10,C1057,P116,BR-North,Partner,1,41.88,0,41.88,41.88,23.68,18.2,Paid
T104264,2023-09-10,C1084,P101,BR-West,Online,2,368.68,10,737.36,663.62,494.32,169.3,Paid
T104265,2023-09-10,C1109,P128,BR-West,Dealer,1,53.36,0,53.36,53.36,42.22,11.14,Paid
T104266,2023-09-10,C1036,P120,BR-West,Online,2,69.8,10,139.6,125.64,97.92,27.72,Pending
T104267,2023-09-10,C1024,P100,BR-West,Online,4,193.52,0,774.08,774.08,437.2,336.88,Paid
T104268,2023-09-10,C1075,P113,BR-North,Partner,2,107.84,5,215.68,204.9,150.06,54.84,Overdue
T104269,2023-09-10,C1015,P110,BR-North,Online,3,309.81,5,929.43,882.96,751.11,131.85,Paid
T104270,2023-09-10,C1028,P106,BR-West,Dealer,2,417.9,0,835.8,835.8,657.18,178.62,Paid
T104271,2023-09-10,C1057,P110,BR-West,Dealer,2,309.81,5,619.62,588.64,500.74,87.9,Paid
T104272,2023-09-10,C1092,P102,BR-West,Partner,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T104273,2023-09-11,C1004,P110,BR-North,Direct Sales,1,309.81,0,309.81,309.81,250.37,59.44,Paid
T104274,2023-09-11,C1061,P104,BR-North,Online,2,304.55,0,609.1,609.1,388.34,220.76,Pending
T104275,2023-09-11,C1014,P102,BR-Central,Partner,2,86.45,10,172.9,155.61,166.36,-10.75,Overdue
T104276,2023-09-11,C1076,P107,BR-East,Online,2,99.09,5,198.18,188.27,190.42,-2.15,Paid
T104277,2023-09-11,C1040,P105,BR-East,Partner,1,20.09,0,20.09,20.09,11.23,8.86,Paid
T104278,2023-09-11,C1033,P112,BR-West,Branch,4,233.47,15,933.88,793.8,573.8,220.0,Partially Paid
T104279,2023-09-11,C1066,P105,BR-Central,Direct Sales,1,20.09,15,20.09,17.08,11.23,5.85,Paid
T104280,2023-09-11,C1117,P108,BR-North,Online,1,159.08,0,159.08,159.08,110.17,48.91,Paid
T104281,2023-09-11,C1058,P123,BR-South,Dealer,2,162.74,5,325.48,309.21,225.88,83.33,Paid
T104282,2023-09-11,C1087,P100,BR-South,Branch,1,193.52,5,193.52,183.84,109.3,74.54,Paid
T104283,2023-09-11,C1050,P108,BR-North,Partner,2,159.08,0,318.16,318.16,220.34,97.82,Paid
T104284,2023-09-11,C1038,P118,BR-North,Dealer,2,159.26,10,318.52,286.67,261.4,25.27,Paid
T104285,2023-09-11,C1087,P104,BR-North,Branch,3,304.55,5,913.65,867.97,582.51,285.46,Paid
T104286,2023-09-11,C1089,P129,BR-West,Online,1,32.16,0,32.16,32.16,24.2,7.96,Paid
T104287,2023-09-11,C1014,P128,BR-Central,Direct Sales,1,53.36,0,53.36,53.36,42.22,11.14,Paid
T104288,2023-09-11,C1099,P109,BR-East,Online,1,221.65,0,221.65,221.65,169.04,52.61,Partially Paid
T104289,2023-09-12,C1003,P117,BR-West,Partner,2,483.16,0,966.32,966.32,587.02,379.3,Paid
T104290,2023-09-12,C1004,P109,BR-East,Dealer,5,221.65,0,1108.25,1108.25,845.2,263.05,Paid
T104291,2023-09-12,C1017,P109,BR-East,Branch,1,221.65,5,221.65,210.57,169.04,41.53,Pending
T104292,2023-09-12,C1002,P105,BR-West,Direct Sales,5,20.09,0,100.45,100.45,56.15,44.3,Overdue
T104293,2023-09-12,C1112,P121,BR-West,Branch,3,26.85,0,80.55,80.55,46.5,34.05,Paid
T104294,2023-09-12,C1095,P108,BR-East,Branch,2,159.08,5,318.16,302.25,220.34,81.91,Paid
T104295,2023-09-12,C1027,P115,BR-North,Online,2,307.7,15,615.4,523.09,591.7,-68.61,Paid
T104296,2023-09-12,C1041,P106,BR-West,Online,1,417.9,5,417.9,397.0,328.59,68.41,Paid
T104297,2023-09-12,C1030,P108,BR-East,Branch,2,159.08,0,318.16,318.16,220.34,97.82,Paid
T104298,2023-09-12,C1052,P106,BR-South,Dealer,5,417.9,0,2089.5,2089.5,1642.95,446.55,Paid
T104299,2023-09-12,C1083,P112,BR-North,Dealer,1,233.47,0,233.47,233.47,143.45,90.02,Paid
T104300,2023-09-12,C1044,P121,BR-West,Dealer,3,26.85,5,80.55,76.52,46.5,30.02,Paid
T104301,2023-09-12,C1041,P111,BR-North,Dealer,3,153.15,15,459.45,390.53,340.05,50.48,Paid
T104302,2023-09-12,C1029,P129,BR-West,Online,1,32.16,0,32.16,32.16,24.2,7.96,Paid
T104303,2023-09-12,C1035,P109,BR-Central,Online,3,221.65,0,664.95,664.95,507.12,157.83,Paid
T104304,2023-09-12,C1108,P104,BR-West,Online,2,304.55,0,609.1,609.1,388.34,220.76,Paid
T104305,2023-09-13,C1031,P115,BR-West,Branch,2,307.7,5,615.4,584.63,591.7,-7.07,Partially Paid
T104306,2023-09-13,C1083,P119,BR-North,Online,1,345.27,20,345.27,276.22,247.89,28.33,Paid
T104307,2023-09-13,C1052,P123,BR-East,Branch,1,162.74,5,162.74,154.6,112.94,41.66,Paid
T104308,2023-09-13,C1077,P119,BR-East,Online,1,345.27,20,345.27,276.22,247.89,28.33,Paid
T104309,2023-09-13,C1026,P101,BR-Central,Partner,2,368.68,0,737.36,737.36,494.32,243.04,Paid
T104310,2023-09-13,C1096,P103,BR-East,Partner,1,38.46,0,38.46,38.46,22.7,15.76,Paid
T104311,2023-09-13,C1041,P127,BR-South,Dealer,3,302.97,10,908.91,818.02,839.76,-21.74,Paid
T104312,2023-09-13,C1026,P128,BR-Central,Partner,2,53.36,0,106.72,106.72,84.44,22.28,Paid
T104313,2023-09-13,C1051,P107,BR-South,Dealer,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T104314,2023-09-13,C1037,P125,BR-West,Direct Sales,4,485.1,0,1940.4,1940.4,1198.12,742.28,Paid
T104315,2023-09-13,C1065,P125,BR-South,Branch,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T104316,2023-09-13,C1025,P119,BR-West,Online,1,345.27,25,345.27,258.95,247.89,11.06,Paid
T104317,2023-09-13,C1075,P112,BR-West,Online,1,233.47,20,233.47,186.78,143.45,43.33,Paid
T104318,2023-09-13,C1060,P101,BR-North,Online,5,368.68,0,1843.4,1843.4,1235.8,607.6,Paid
T104319,2023-09-13,C1031,P108,BR-Central,Online,1,159.08,5,159.08,151.13,110.17,40.96,Partially Paid
T104320,2023-09-13,C1083,P126,BR-Central,Dealer,2,470.35,5,940.7,893.66,547.06,346.6,Paid
T104321,2023-09-13,C1088,P105,BR-North,Dealer,3,20.09,5,60.27,57.26,33.69,23.57,Paid
T104322,2023-09-13,C1073,P125,BR-South,Partner,3,485.1,10,1455.3,1309.77,898.59,411.18,Paid
T104323,2023-09-13,C1034,P119,BR-North,Branch,2,345.27,10,690.54,621.49,495.78,125.71,Paid
T104324,2023-09-13,C1083,P116,BR-West,Online,1,41.88,5,41.88,39.79,23.68,16.11,Paid
T104325,2023-09-13,C1042,P117,BR-East,Online,1,483.16,5,483.16,459.0,293.51,165.49,Paid
T104326,2023-09-13,C1113,P121,BR-West,Online,1,26.85,0,26.85,26.85,15.5,11.35,Paid
T104327,2023-09-14,C1020,P106,BR-West,Dealer,2,417.9,5,835.8,794.01,657.18,136.83,Paid
T104328,2023-09-14,C1106,P125,BR-East,Branch,3,485.1,0,1455.3,1455.3,898.59,556.71,Partially Paid
T104329,2023-09-14,C1014,P121,BR-West,Branch,1,26.85,10,26.85,24.17,15.5,8.67,Paid
T104330,2023-09-14,C1082,P120,BR-West,Dealer,1,69.8,0,69.8,69.8,48.96,20.84,Paid
T104331,2023-09-14,C1090,P104,BR-North,Online,1,304.55,0,304.55,304.55,194.17,110.38,Paid
T104332,2023-09-14,C1076,P112,BR-East,Online,1,233.47,25,233.47,175.1,143.45,31.65,Pending
T104333,2023-09-14,C1091,P115,BR-East,Dealer,1,307.7,0,307.7,307.7,295.85,11.85,Paid
T104334,2023-09-14,C1039,P104,BR-North,Direct Sales,2,304.55,5,609.1,578.64,388.34,190.3,Paid
T104335,2023-09-14,C1085,P123,BR-East,Branch,2,162.74,0,325.48,325.48,225.88,99.6,Overdue
T104336,2023-09-14,C1019,P122,BR-Central,Branch,3,136.8,0,410.4,410.4,384.48,25.92,Paid
T104337,2023-09-14,C1085,P101,BR-Central,Online,5,368.68,15,1843.4,1566.89,1235.8,331.09,Paid
T104338,2023-09-14,C1088,P124,BR-North,Online,1,277.89,10,277.89,250.1,220.8,29.3,Paid
T104339,2023-09-14,C1119,P128,BR-West,Branch,5,53.36,0,266.8,266.8,211.1,55.7,Paid
T104340,2023-09-15,C1027,P104,BR-East,Dealer,1,304.55,0,304.55,304.55,194.17,110.38,Paid
T104341,2023-09-15,C1029,P105,BR-North,Branch,1,20.09,25,20.09,15.07,11.23,3.84,Paid
T104342,2023-09-15,C1028,P127,BR-North,Branch,2,302.97,0,605.94,605.94,559.84,46.1,Paid
T104343,2023-09-15,C1018,P104,BR-Central,Online,1,304.55,5,304.55,289.32,194.17,95.15,Partially Paid
T104344,2023-09-15,C1069,P106,BR-North,Branch,2,417.9,0,835.8,835.8,657.18,178.62,Paid
T104345,2023-09-15,C1041,P113,BR-North,Branch,1,107.84,10,107.84,97.06,75.03,22.03,Paid
T104346,2023-09-15,C1003,P119,BR-North,Online,3,345.27,0,1035.81,1035.81,743.67,292.14,Paid
T104347,2023-09-15,C1048,P126,BR-North,Branch,3,470.35,0,1411.05,1411.05,820.59,590.46,Paid
T104348,2023-09-15,C1048,P112,BR-South,Branch,2,233.47,25,466.94,350.2,286.9,63.3,Paid
T104349,2023-09-15,C1049,P115,BR-East,Branch,1,307.7,0,307.7,307.7,295.85,11.85,Paid
T104350,2023-09-15,C1048,P104,BR-North,Online,1,304.55,0,304.55,304.55,194.17,110.38,Overdue
T104351,2023-09-15,C1055,P106,BR-East,Branch,1,417.9,10,417.9,376.11,328.59,47.52,Paid
T104352,2023-09-15,C1002,P126,BR-West,Branch,3,470.35,5,1411.05,1340.5,820.59,519.91,Pending
T104353,2023-09-15,C1100,P111,BR-Central,Online,1,153.15,0,153.15,153.15,113.35,39.8,Paid
T104354,2023-09-15,C1001,P100,BR-West,Online,2,193.52,5,387.04,367.69,218.6,149.09,Paid
T104355,2023-09-15,C1110,P126,BR-Central,Partner,5,470.35,0,2351.75,2351.75,1367.65,984.1,Paid
T104356,2023-09-15,C1102,P102,BR-North,Branch,2,86.45,5,172.9,164.26,166.36,-2.1,Paid
T104357,2023-09-15,C1055,P109,BR-South,Branch,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T104358,2023-09-15,C1067,P104,BR-South,Online,1,304.55,0,304.55,304.55,194.17,110.38,Paid
T104359,2023-09-15,C1044,P127,BR-West,Online,1,302.97,0,302.97,302.97,279.92,23.05,Pending
T104360,2023-09-16,C1003,P111,BR-North,Branch,3,153.15,0,459.45,459.45,340.05,119.4,Paid
T104361,2023-09-16,C1076,P108,BR-West,Online,5,159.08,0,795.4,795.4,550.85,244.55,Paid
T104362,2023-09-16,C1041,P106,BR-East,Branch,3,417.9,5,1253.7,1191.02,985.77,205.25,Paid
T104363,2023-09-16,C1098,P120,BR-Central,Branch,1,69.8,15,69.8,59.33,48.96,10.37,Pending
T104364,2023-09-16,C1119,P118,BR-North,Online,3,159.26,10,477.78,430.0,392.1,37.9,Paid
T104365,2023-09-16,C1083,P125,BR-South,Dealer,4,485.1,0,1940.4,1940.4,1198.12,742.28,Paid
T104366,2023-09-16,C1115,P102,BR-South,Direct Sales,5,86.45,5,432.25,410.64,415.9,-5.26,Pending
T104367,2023-09-16,C1111,P112,BR-South,Dealer,2,233.47,30,466.94,326.86,286.9,39.96,Paid
T104368,2023-09-16,C1103,P123,BR-South,Branch,1,162.74,5,162.74,154.6,112.94,41.66,Paid
T104369,2023-09-16,C1114,P100,BR-North,Branch,3,193.52,0,580.56,580.56,327.9,252.66,Paid
T104370,2023-09-16,C1027,P110,BR-North,Direct Sales,1,309.81,5,309.81,294.32,250.37,43.95,Paid
T104371,2023-09-16,C1039,P101,BR-East,Online,1,368.68,0,368.68,368.68,247.16,121.52,Paid
T104372,2023-09-16,C1010,P114,BR-East,Online,3,300.28,5,900.84,855.8,753.15,102.65,Partially Paid
T104373,2023-09-16,C1054,P125,BR-West,Branch,1,485.1,0,485.1,485.1,299.53,185.57,Pending
T104374,2023-09-16,C1008,P124,BR-North,Branch,1,277.89,0,277.89,277.89,220.8,57.09,Paid
T104375,2023-09-16,C1063,P103,BR-Central,Direct Sales,1,38.46,10,38.46,34.61,22.7,11.91,Paid
T104376,2023-09-16,C1027,P107,BR-Central,Branch,1,99.09,0,99.09,99.09,95.21,3.88,Overdue
T104377,2023-09-16,C1106,P118,BR-South,Online,4,159.26,10,637.04,573.34,522.8,50.54,Paid
T104378,2023-09-16,C1011,P128,BR-South,Branch,2,53.36,10,106.72,96.05,84.44,11.61,Overdue
T104379,2023-09-17,C1010,P128,BR-East,Online,1,53.36,0,53.36,53.36,42.22,11.14,Paid
T104380,2023-09-17,C1073,P120,BR-East,Dealer,1,69.8,5,69.8,66.31,48.96,17.35,Paid
T104381,2023-09-17,C1103,P102,BR-South,Online,1,86.45,10,86.45,77.81,83.18,-5.37,Paid
T104382,2023-09-17,C1059,P125,BR-North,Direct Sales,2,485.1,0,970.2,970.2,599.06,371.14,Paid
T104383,2023-09-17,C1020,P112,BR-South,Online,1,233.47,20,233.47,186.78,143.45,43.33,Paid
T104384,2023-09-17,C1084,P124,BR-East,Branch,1,277.89,5,277.89,264.0,220.8,43.2,Paid
T104385,2023-09-17,C1009,P101,BR-East,Online,1,368.68,5,368.68,350.25,247.16,103.09,Paid
T104386,2023-09-17,C1100,P115,BR-South,Branch,1,307.7,0,307.7,307.7,295.85,11.85,Paid
T104387,2023-09-17,C1119,P119,BR-West,Direct Sales,1,345.27,5,345.27,328.01,247.89,80.12,Paid
T104388,2023-09-17,C1042,P100,BR-South,Dealer,1,193.52,5,193.52,183.84,109.3,74.54,Paid
T104389,2023-09-17,C1039,P127,BR-Central,Direct Sales,2,302.97,0,605.94,605.94,559.84,46.1,Overdue
T104390,2023-09-17,C1084,P115,BR-South,Dealer,1,307.7,0,307.7,307.7,295.85,11.85,Paid
T104391,2023-09-17,C1013,P109,BR-North,Branch,2,221.65,10,443.3,398.97,338.08,60.89,Paid
T104392,2023-09-17,C1042,P111,BR-West,Dealer,4,153.15,15,612.6,520.71,453.4,67.31,Pending
T104393,2023-09-17,C1029,P102,BR-North,Dealer,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T104394,2023-09-17,C1092,P118,BR-South,Branch,3,159.26,5,477.78,453.89,392.1,61.79,Paid
T104395,2023-09-17,C1108,P126,BR-Central,Branch,1,470.35,0,470.35,470.35,273.53,196.82,Paid
T104396,2023-09-17,C1018,P113,BR-West,Online,2,107.84,5,215.68,204.9,150.06,54.84,Paid
T104397,2023-09-17,C1106,P111,BR-North,Branch,2,153.15,0,306.3,306.3,226.7,79.6,Paid
T104398,2023-09-17,C1102,P123,BR-West,Dealer,5,162.74,15,813.7,691.64,564.7,126.94,Overdue
T104399,2023-09-17,C1073,P119,BR-Central,Online,1,345.27,15,345.27,293.48,247.89,45.59,Paid
T104400,2023-09-17,C1011,P108,BR-South,Partner,1,159.08,0,159.08,159.08,110.17,48.91,Paid
T104401,2023-09-17,C1084,P100,BR-South,Partner,2,193.52,5,387.04,367.69,218.6,149.09,Paid
T104402,2023-09-17,C1084,P125,BR-North,Branch,3,485.1,10,1455.3,1309.77,898.59,411.18,Paid
T104403,2023-09-17,C1083,P109,BR-South,Dealer,3,221.65,10,664.95,598.46,507.12,91.34,Paid
T104404,2023-09-18,C1001,P109,BR-North,Direct Sales,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T104405,2023-09-18,C1011,P102,BR-South,Branch,1,86.45,0,86.45,86.45,83.18,3.27,Partially Paid
T104406,2023-09-18,C1100,P107,BR-West,Online,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T104407,2023-09-18,C1014,P115,BR-West,Branch,2,307.7,0,615.4,615.4,591.7,23.7,Paid
T104408,2023-09-18,C1111,P125,BR-West,Branch,2,485.1,5,970.2,921.69,599.06,322.63,Paid
T104409,2023-09-18,C1052,P124,BR-East,Online,5,277.89,10,1389.45,1250.51,1104.0,146.51,Pending
T104410,2023-09-18,C1053,P119,BR-Central,Branch,1,345.27,5,345.27,328.01,247.89,80.12,Paid
T104411,2023-09-18,C1113,P115,BR-South,Branch,1,307.7,10,307.7,276.93,295.85,-18.92,Paid
T104412,2023-09-18,C1000,P111,BR-South,Online,1,153.15,10,153.15,137.84,113.35,24.49,Paid
T104413,2023-09-18,C1029,P119,BR-North,Online,3,345.27,5,1035.81,984.02,743.67,240.35,Paid
T104414,2023-09-18,C1110,P102,BR-South,Direct Sales,2,86.45,0,172.9,172.9,166.36,6.54,Overdue
T104415,2023-09-18,C1093,P108,BR-East,Online,1,159.08,10,159.08,143.17,110.17,33.0,Partially Paid
